timestamp,shipment_id,num_signals_triggered,risk_rating,message
2026-09-01T18:22:59,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-01T20:49:58,TEST-0000,3,Medium,DISRUPTION ALERT -- shipment TEST-0000: 3 of 6 signals confirmed (Medium risk). test reasoning
2026-09-01T20:50:06,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-01T20:50:09,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-01T20:50:13,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-01T20:50:17,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-01T20:50:23,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-01T20:50:28,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T00:21:02,TEST-0000,3,Medium,DISRUPTION ALERT -- shipment TEST-0000: 3 of 6 signals confirmed (Medium risk). test reasoning
2026-09-02T00:21:09,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T00:21:13,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T00:21:16,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T00:21:20,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T00:21:24,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T00:21:27,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T00:39:35,TEST-0000,3,Medium,DISRUPTION ALERT -- shipment TEST-0000: 3 of 6 signals confirmed (Medium risk). test reasoning
2026-09-02T00:39:39,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T00:39:43,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T00:39:46,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T00:39:49,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T00:39:52,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T00:39:55,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T09:27:50,TEST-0000,3,Medium,DISRUPTION ALERT -- shipment TEST-0000: 3 of 6 signals confirmed (Medium risk). test reasoning
2026-09-02T09:28:02,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T09:28:07,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T09:28:11,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T09:28:16,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T09:28:21,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T09:28:26,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T09:46:41,TEST-0000,3,Medium,DISRUPTION ALERT -- shipment TEST-0000: 3 of 6 signals confirmed (Medium risk). test reasoning
2026-09-02T09:46:48,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T09:46:53,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T09:46:58,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T09:47:02,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T09:47:05,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T09:47:08,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:02:37,SHP-TEST,3,Medium,DISRUPTION ALERT -- shipment SHP-TEST: 3 of 6 signals confirmed (Medium risk). test: forced disruption for edge case coverage
2026-09-02T10:02:56,TEST-0000,3,Medium,DISRUPTION ALERT -- shipment TEST-0000: 3 of 6 signals confirmed (Medium risk). test reasoning
2026-09-02T10:03:03,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:03:07,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:03:10,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:03:13,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:03:16,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:03:22,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:03:22,SHP-TEST,3,Medium,DISRUPTION ALERT -- shipment SHP-TEST: 3 of 6 signals confirmed (Medium risk). test: forced disruption for edge case coverage
2026-09-02T10:09:56,TEST-0000,3,Medium,DISRUPTION ALERT -- shipment TEST-0000: 3 of 6 signals confirmed (Medium risk). test reasoning
2026-09-02T10:10:04,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:10:08,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:10:15,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:10:19,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:10:23,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:10:26,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:10:26,SHP-TEST,3,Medium,DISRUPTION ALERT -- shipment SHP-TEST: 3 of 6 signals confirmed (Medium risk). test: forced disruption for edge case coverage
2026-09-02T10:18:04,TEST-0000,3,Medium,DISRUPTION ALERT -- shipment TEST-0000: 3 of 6 signals confirmed (Medium risk). test reasoning
2026-09-02T10:18:08,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:18:11,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:18:15,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:18:18,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:18:21,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:18:25,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-02T10:18:25,SHP-TEST,3,Medium,DISRUPTION ALERT -- shipment SHP-TEST: 3 of 6 signals confirmed (Medium risk). test: forced disruption for edge case coverage
2026-09-02T12:58:11,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T12:59:04,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T13:01:31,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T13:03:21,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T13:08:27,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-02T14:40:21,SSH-2201,3,Medium,"DISRUPTION ALERT -- shipment SSH-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SSH-2201 (origin: unknown): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-07T13:07:11,TEST-0000,3,Medium,DISRUPTION ALERT -- shipment TEST-0000: 3 of 6 signals confirmed (Medium risk). test reasoning
2026-09-07T13:07:17,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-07T13:07:21,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-07T13:07:24,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-07T13:07:28,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-07T13:07:32,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-07T13:07:35,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-07T13:07:35,SHP-TEST,3,Medium,DISRUPTION ALERT -- shipment SHP-TEST: 3 of 6 signals confirmed (Medium risk). test: forced disruption for edge case coverage
2026-09-07T13:13:41,TEST-0000,3,Medium,DISRUPTION ALERT -- shipment TEST-0000: 3 of 6 signals confirmed (Medium risk). test reasoning
2026-09-07T13:13:49,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-07T13:13:54,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-07T13:14:01,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-07T13:14:06,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-07T13:14:13,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-07T13:14:19,SHP-2201,2,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-07T13:14:19,SHP-TEST,3,Medium,DISRUPTION ALERT -- shipment SHP-TEST: 3 of 6 signals confirmed (Medium risk). test: forced disruption for edge case coverage
2026-09-07T14:47:35,Eppendorf Roastery,2,Medium,"DISRUPTION ALERT -- shipment Eppendorf Roastery: 2 of 6 signals confirmed (Medium risk). 2 of 6 signals triggered for shipment Eppendorf Roastery (origin: unknown): regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 10% cost increase and 2-week delay."
2026-09-08T11:49:19,TEST-0000,3,Medium,DISRUPTION ALERT -- shipment TEST-0000: 3 of 6 signals confirmed (Medium risk). test reasoning
2026-09-08T11:49:28,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-08T11:49:36,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-08T11:49:42,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
2026-09-08T11:49:47,SHP-2201,3,Medium,"DISRUPTION ALERT -- shipment SHP-2201: 3 of 6 signals confirmed (Medium risk). 3 of 6 signals triggered for shipment SHP-2201 (origin: Poco Fundo): futures_price_spike, regional_news, supplier_email_warning. Risk confirmed (rule: at least 2 signals must agree) -- rated Medium, with an estimated 15% cost increase and 3-week delay."
